,cntHb,channel,taskLabel
42812,0.000197885916648425,24.0,2.0
42813,0.00017963535373082,24.0,2.0
42814,0.000161357193062774,24.0,2.0
42815,0.000143068440589439,24.0,2.0
42816,0.000124786680097842,24.0,2.0
42817,0.000106530056318919,24.0,2.0
42818,8.83172632751794e-05,24.0,2.0
42819,7.01675378197004e-05,24.0,2.0
42820,5.21006560952787e-05,24.0,2.0
42821,3.41369288585932e-05,24.0,2.0
42822,1.6297191291104e-05,24.0,2.0
42823,-1.39721561196176e-06,24.0,2.0
42824,-1.89244725740224e-05,24.0,2.0
42825,-3.62623179121121e-05,24.0,2.0
42826,-5.33880920394972e-05,24.0,2.0
42827,-7.02787902040908e-05,24.0,2.0
42828,-8.69111191667609e-05,24.0,2.0
42829,-0.000103261551074093,24.0,2.0
42830,-0.000119306371051998,24.0,2.0
42831,-0.000135021720820098,24.0,2.0
42832,-0.000150383642870619,24.0,2.0
42833,-0.000165368127965347,24.0,2.0
42834,-0.000179951166228917,24.0,2.0
42835,-0.000194108800687074,24.0,2.0
42836,-0.000207817182474896,24.0,2.0
42837,-0.000221052629081537,24.0,2.0
42838,-0.000233791688563389,24.0,2.0
42839,-0.000246011211906034,24.0,2.0
42840,-0.000268801055211295,24.0,3.0
42841,-0.000279327332301749,24.0,3.0
42842,-0.00028924615077804,24.0,3.0
42843,-0.000298537101595344,24.0,3.0
42844,-0.00030718055040957,24.0,3.0
42845,-0.000315157707426832,24.0,3.0
42846,-0.000322450698864544,24.0,3.0
42847,-0.000329042638972038,24.0,3.0
42848,-0.000334917700866744,24.0,3.0
42849,-0.000340061185607594,24.0,3.0
42850,-0.000344459588653928,24.0,3.0
42851,-0.000348100661013999,24.0,3.0
42852,-0.000350973462330075,24.0,3.0
42853,-0.000353068405780364,24.0,3.0
42854,-0.000354377296626726,24.0,3.0
42855,-0.000354893365263408,24.0,3.0
42856,-0.000354611294395526,24.0,3.0
42857,-0.000353527241092468,24.0,3.0
42858,-0.00035163885583755,24.0,3.0
42859,-0.000348945300309128,24.0,3.0
42860,-0.000345447264196515,24.0,3.0
42861,-0.000341146978595461,24.0,3.0
42862,-0.000336048220887623,24.0,3.0
42863,-0.000330156308260252,24.0,3.0
42864,-0.000323478083086409,24.0,3.0
42865,-0.000316021896057292,24.0,3.0
42866,-0.000307797590236263,24.0,3.0
42867,-0.000298816485409115,24.0,3.0
42868,-0.000255601133649314,24.0,1.0
42869,-0.000243056186385322,24.0,1.0
42870,-0.000229852235379931,24.0,1.0
42871,-0.000216010296526652,24.0,1.0
42872,-0.000201552625761947,24.0,1.0
42873,-0.000186502665271805,24.0,1.0
42874,-0.000170884986169387,24.0,1.0
42875,-0.000154725230704898,24.0,1.0
42876,-0.000138050057071845,24.0,1.0
42877,-0.000120887088458097,24.0,1.0
42878,-0.000103264865421089,24.0,1.0
42879,-8.52127978643756e-05,24.0,1.0
42880,-6.67611116781661e-05,24.0,1.0
42881,-4.79407867441308e-05,24.0,1.0
42882,-2.87834856612477e-05,24.0,1.0
42883,-9.3214733724654e-06,24.0,1.0
42884,1.04124716144404e-05,24.0,1.0
42885,3.0385150270545e-05,24.0,1.0
42886,5.05630328886088e-05,24.0,1.0
42887,7.09123404565847e-05,24.0,1.0
42888,9.13991174909213e-05,24.0,1.0
42889,0.000111989298644145,24.0,1.0
42890,0.000132648771614076,24.0,1.0
42891,0.000153343439507438,24.0,1.0
42892,0.000174039285658543,24.0,1.0
42893,0.000194702442527644,24.0,1.0
42894,0.000215299265679985,24.0,1.0
42895,0.000235796413890707,24.0,1.0
42896,0.000296362768556391,24.0,1.0
42897,0.000316136915059808,24.0,1.0
42898,0.00033565226187763,24.0,1.0
42899,0.000354879072831997,24.0,1.0
42900,0.00037378848150873,24.0,1.0
42901,0.000392352566040613,24.0,1.0
42902,0.000410544426336354,24.0,1.0
42903,0.000428338263203904,24.0,1.0
42904,0.000445709458282799,24.0,1.0
42905,0.000462634654067881,24.0,1.0
42906,0.000479091833868438,24.0,1.0
42907,0.000495060399846589,24.0,1.0
42908,0.000510521245322694,24.0,1.0
42909,0.000525456819011582,24.0,1.0
42910,0.000539851181160871,24.0,1.0
42911,0.000553690050194451,24.0,1.0
42912,0.000566960835980896,24.0,1.0
42913,0.000579652658001224,24.0,1.0
42914,0.000591756352454953,24.0,1.0
42915,0.000603264475543613,24.0,1.0
42916,0.00061417130863879,24.0,1.0
42917,0.000624472867668786,24.0,1.0
42918,0.000634166916187182,24.0,1.0
42919,0.000643252979081156,24.0,1.0
42920,0.000651732351738829,24.0,1.0
42921,0.000659608099062917,24.0,1.0
42922,0.000666885040525468,24.0,1.0
42923,0.000673569720180761,24.0,1.0
42924,0.000694574316761238,24.0,3.0
42925,0.000698452596933756,24.0,3.0
42926,0.000701811024253156,24.0,3.0
42927,0.000704666557655033,24.0,3.0
42928,0.000707037351701026,24.0,3.0
42929,0.000708942669957879,24.0,3.0
42930,0.000710402793449639,24.0,3.0
42931,0.000711438925160836,24.0,3.0
42932,0.000712073090590475,24.0,3.0
42933,0.000712328034341178,24.0,3.0
42934,0.000712227113982702,24.0,3.0
42935,0.000711794194121877,24.0,3.0
42936,0.000711053544425289,24.0,3.0
42937,0.000710029743519081,24.0,3.0
42938,0.000708747586404759,24.0,3.0
42939,0.000707231989875261,24.0,3.0
42940,0.000705507891874513,24.0,3.0
42941,0.000703600145564405,24.0,3.0
42942,0.000701533411799276,24.0,3.0
42943,0.000699332052576956,24.0,3.0
42944,0.000697020026698091,24.0,3.0
42945,0.000694620789939283,24.0,3.0
42946,0.000692157203357854,24.0,3.0
42947,0.000689651452731255,24.0,3.0
42948,0.000687124979775756,24.0,3.0
42949,0.000684598423843948,24.0,3.0
42950,0.000682091573013816,24.0,3.0
42951,0.000679623324155407,24.0,3.0
42952,0.000672625137597355,24.0,2.0
42953,0.000670481380366997,24.0,2.0
42954,0.000668456306863838,24.0,2.0
42955,0.000666562860743454,24.0,2.0
42956,0.000664812900237978,24.0,2.0
42957,0.000663217177532789,24.0,2.0
42958,0.000661785321355632,24.0,2.0
42959,0.000660525823911211,24.0,2.0
42960,0.000659446033648285,24.0,2.0
42961,0.000658552152136485,24.0,2.0
42962,0.000657849230289601,24.0,2.0
42963,0.000657341160148915,24.0,2.0
42964,0.00065703066173128,24.0,2.0
42965,0.00065691926679333,24.0,2.0
42966,0.000657007302231581,24.0,2.0
42967,0.00065729387617558,24.0,2.0
42968,0.000657776869797509,24.0,2.0
42969,0.000658452936989577,24.0,2.0
42970,0.000659317513091732,24.0,2.0
42971,0.00066036483334002,24.0,2.0
42972,0.000661587960104453,24.0,2.0
42973,0.000662978815391588,24.0,2.0
42974,0.000664528215180858,24.0,2.0
42975,0.000666225905537387,24.0,2.0
42976,0.00066806060192012,24.0,2.0
42977,0.000670020030660762,24.0,2.0
42978,0.000672090969489037,24.0,2.0
42979,0.000674259284830193,24.0,2.0
42980,0.000678827159608047,24.0,3.0
42981,0.000681194207116041,24.0,3.0
42982,0.000683593692151357,24.0,3.0
42983,0.000686007496001215,24.0,3.0
42984,0.000688416859711228,24.0,3.0
42985,0.000690802448537721,24.0,3.0
42986,0.000693144418748541,24.0,3.0
42987,0.000695422488488588,24.0,3.0
42988,0.000697616011575983,24.0,3.0
42989,0.000699704050606502,24.0,3.0
42990,0.000701665446183224,24.0,3.0
42991,0.000703478880904696,24.0,3.0
42992,0.000705122939684689,24.0,3.0
42993,0.000706576170876605,24.0,3.0
42994,0.000707817152734462,24.0,3.0
42995,0.000708824566590323,24.0,3.0
42996,0.000709577274065963,24.0,3.0
42997,0.000710054393136841,24.0,3.0
42998,0.000710235368196531,24.0,3.0
42999,0.000710100031576703,24.0,3.0
43000,0.000709628656021593,24.0,3.0
43001,0.000708801999191921,24.0,3.0
43002,0.000707601343175169,24.0,3.0
43003,0.000706008532103588,24.0,3.0
43004,0.000704006009196709,24.0,3.0
43005,0.000701576854654144,24.0,3.0
43006,0.000698704826616215,24.0,3.0
43007,0.000695374404751918,24.0,3.0
43008,0.000687280156416694,24.0,1.0
43009,0.000682489258136831,24.0,1.0
43010,0.000677185888195638,24.0,1.0
43011,0.00067135869445014,24.0,1.0
43012,0.000664997248095593,24.0,1.0
43013,0.000658092064431311,24.0,1.0
43014,0.000650634619306926,24.0,1.0
43015,0.000642617363150055,24.0,1.0
43016,0.000634033734285875,24.0,1.0
43017,0.000624878172360801,24.0,1.0
43018,0.000615146130169809,24.0,1.0
43019,0.0006048340783767,24.0,1.0
43020,0.000593939496929864,24.0,1.0
43021,0.000582460852194053,24.0,1.0
43022,0.000570397564638355,24.0,1.0
43023,0.000557749972273004,24.0,1.0
43024,0.000544519292577731,24.0,1.0
43025,0.000530707585500068,24.0,1.0
43026,0.000516317721140932,24.0,1.0
43027,0.000501353354734148,24.0,1.0
43028,0.000485818909231613,24.0,1.0
43029,0.000469719565359859,24.0,1.0
43030,0.000453061260562406,24.0,1.0
43031,0.000435850697905121,24.0,1.0
43032,0.000418095361754283,24.0,1.0
43033,0.000399803532772424,24.0,1.0
43034,0.00038098429465942,24.0,1.0
43035,0.000361647528122424,24.0,1.0
43036,0.000279349339965604,24.0,2.0
43037,0.000257599186211469,24.0,2.0
43038,0.000235405870225631,24.0,2.0
43039,0.000212783903482836,24.0,2.0
43040,0.000189748269597929,24.0,2.0
43041,0.000166314368428408,24.0,2.0
43042,0.000142497956672543,24.0,2.0
43043,0.000118315085033141,24.0,2.0
43044,9.37820341342216e-05,24.0,2.0
43045,6.89152521955681e-05,24.0,2.0
43046,4.37312964972373e-05,24.0,2.0
43047,1.82467800456484e-05,24.0,2.0
43048,-7.5216752266597e-06,24.0,2.0
43049,-3.35574786391845e-05,24.0,2.0
43050,-5.98441060271587e-05,24.0,2.0
43051,-8.63651319669004e-05,24.0,2.0
43052,-0.000113104260273754,24.0,2.0
43053,-0.000140045355282491,24.0,2.0
43054,-0.00016717247725727,24.0,2.0
43055,-0.000194469922297115,24.0,2.0
43056,-0.000221922263426329,24.0,2.0
43057,-0.000249514389625325,24.0,2.0
43058,-0.000277231541224984,24.0,2.0
43059,-0.000305059339901142,24.0,2.0
43060,-0.000332983811055375,24.0,2.0
43061,-0.000360991398482952,24.0,2.0
43062,-0.000389068974510241,24.0,2.0
43063,-0.000417203849369203,24.0,2.0
43064,-0.000501832136096724,24.0,3.0
43065,-0.000530078386389796,24.0,3.0
43066,-0.00055832535599832,24.0,3.0
43067,-0.000586563141822732,24.0,3.0
43068,-0.000614782317387742,24.0,3.0
43069,-0.000642973931996215,24.0,3.0
43070,-0.000671129504657992,24.0,3.0
43071,-0.000699241009422636,24.0,3.0
43072,-0.000727300851334941,24.0,3.0
43073,-0.000755301836106807,24.0,3.0
43074,-0.000783237139067489,24.0,3.0
43075,-0.000811100278164598,24.0,3.0
43076,-0.000838885092519493,24.0,3.0
43077,-0.000866585724993298,24.0,3.0
43078,-0.00089419660603875,24.0,3.0
43079,-0.000921712436408147,24.0,3.0
43080,-0.000949128167515193,24.0,3.0
43081,-0.000976438979510673,24.0,3.0
43082,-0.00100364025688434,24.0,3.0
43083,-0.00103072756082475,24.0,3.0
43084,-0.0010576965991324,24.0,3.0
43085,-0.00108454319654615,24.0,3.0
43086,-0.00111126326799343,24.0,3.0
43087,-0.00113785279542126,24.0,3.0
43088,-0.0011643078076179,24.0,3.0
43089,-0.001190624361793,24.0,3.0
43090,-0.00121679852514434,24.0,3.0
43091,-0.00124282635491553,24.0,3.0
43092,-0.00134539382859278,24.0,3.0
43093,-0.00137062880081081,24.0,3.0
43094,-0.00139569214016027,24.0,3.0
43095,-0.00142057908076638,24.0,3.0
43096,-0.0014452846422798,24.0,3.0
43097,-0.00146980362395916,24.0,3.0
43098,-0.00149413059943393,24.0,3.0
43099,-0.00151825990612298,24.0,3.0
43100,-0.00154218562534649,24.0,3.0
43101,-0.00156590155285821,24.0,3.0
43102,-0.00158940116119728,24.0,3.0
43103,-0.00161267755529251,24.0,3.0
43104,-0.00163572342455424,24.0,3.0
43105,-0.00165853099674127,24.0,3.0
43106,-0.0016810919978557,24.0,3.0
43107,-0.00170339761978296,24.0,3.0
43108,-0.00172543849602999,24.0,3.0
43109,-0.00174720468505634,24.0,3.0
43110,-0.00176868565934989,24.0,3.0
43111,-0.00178987029771481,24.0,3.0
43112,-0.00181074687906075,24.0,3.0
43113,-0.00183130307680008,24.0,3.0
43114,-0.00185152595225788,24.0,3.0
43115,-0.0018714019450766,24.0,3.0
43116,-0.00189091686133073,24.0,3.0
43117,-0.0019100558641875,24.0,3.0
43118,-0.00192880347284222,24.0,3.0
43119,-0.00194714357325969,24.0,3.0
43120,-0.0019995487832697,24.0,1.0
43121,-0.00201608614378706,24.0,1.0
43122,-0.00203212715378879,24.0,1.0
43123,-0.00204765272991588,24.0,1.0
43124,-0.00206264346774417,24.0,1.0
43125,-0.00207707968700057,24.0,1.0
43126,-0.00209094147031007,24.0,1.0
43127,-0.0021042086960451,24.0,1.0
43128,-0.00211686107014988,24.0,1.0
43129,-0.00212887816203542,24.0,1.0
43130,-0.0021402394458983,24.0,1.0
43131,-0.00215092434554878,24.0,1.0
43132,-0.00216091228080829,24.0,1.0
43133,-0.00217018271617064,24.0,1.0
43134,-0.00217871521372287,24.0,1.0
43135,-0.00218648948918936,24.0,1.0
43136,-0.00219348546554059,24.0,1.0
43137,-0.00219968331818929,24.0,1.0
43138,-0.00220506351048978,24.0,1.0
43139,-0.00220960682439332,24.0,1.0
43140,-0.00221329439360476,24.0,1.0
43141,-0.00221610774425354,24.0,1.0
43142,-0.00221802884431835,24.0,1.0
43143,-0.00221904016111107,24.0,1.0
43144,-0.00221912472609682,24.0,1.0
43145,-0.00221826620558314,24.0,1.0
43146,-0.00221644897302942,24.0,1.0
43147,-0.00221365817721739,24.0,1.0
43148,-0.00158000824585999,24.0,1.0
43149,-0.00154450176308007,24.0,1.0
43150,-0.00150827785205695,24.0,1.0
43151,-0.00147137209159491,24.0,1.0
43152,-0.0014338217744317,24.0,1.0
43153,-0.00139566586096809,24.0,1.0
43154,-0.00135694491500486,24.0,1.0
43155,-0.00131770102680346,24.0,1.0
43156,-0.00127797772976259,24.0,1.0
43157,-0.00123781991285973,24.0,1.0
43158,-0.00119727372828975,24.0,1.0
43159,-0.00115638649540454,24.0,1.0
43160,-0.00111520660393916,24.0,1.0
43161,-0.00107378341818074,24.0,1.0
43162,-0.00103216718190175,24.0,1.0
43163,-0.000990408924220107,24.0,1.0
43164,-0.000948560366576546,24.0,1.0
43165,-0.000906673829272542,24.0,1.0
43166,-0.000864802135570015,24.0,1.0
43167,-0.000822998512956702,24.0,1.0
43168,-0.000781316491818577,24.0,1.0
43169,-0.000739809801016227,24.0,1.0
43170,-0.000698532259841935,24.0,1.0
43171,-0.000657537666516749,24.0,1.0
43172,-0.000616879683379696,24.0,1.0
43173,-0.000576611718395184,24.0,1.0
43174,-0.00053678680238798,24.0,1.0
43175,-0.000497457461373069,24.0,1.0
43176,-0.000346121060700515,24.0,3.0
43177,-0.000310030176426093,24.0,3.0
43178,-0.000274731652461034,24.0,3.0
43179,-0.00024027061527278,24.0,3.0
43180,-0.000206690639163352,24.0,3.0
43181,-0.000174033647663048,24.0,3.0
43182,-0.000142339819336765,24.0,3.0
43183,-0.000111647497939793,24.0,3.0
43184,-8.19931046937705e-05,24.0,3.0
43185,-5.34110482347384e-05,24.0,3.0
43186,-2.59336294135308e-05,24.0,3.0
43187,4.09056818875985e-07,24.0,3.0
43188,2.55892159964236e-05,24.0,3.0
43189,4.95814388001462e-05,24.0,3.0
43190,7.23627724591816e-05,24.0,3.0
43191,9.39127785170233e-05,24.0,3.0
43192,0.000114213578221666,24.0,3.0
43193,0.000133249887067306,24.0,3.0
43194,0.000151009040658503,24.0,3.0
43195,0.000167481016052618,24.0,3.0
43196,0.000182658452530753,24.0,3.0
43197,0.000196536672063942,24.0,3.0
43198,0.000209113697058301,24.0,3.0
43199,0.000220390262749099,24.0,3.0
43200,0.000230369821178028,24.0,3.0
43201,0.000239058533157527,24.0,3.0
43202,0.000246465245837811,24.0,3.0
43203,0.00025260145585311,24.0,3.0
43204,0.000261121295666442,24.0,3.0
43205,0.000263540677754383,24.0,3.0
43206,0.000264760931689958,24.0,3.0
43207,0.000264805927489694,24.0,3.0
43208,0.000263701809874426,24.0,3.0
43209,0.000261476922040932,24.0,3.0
43210,0.000258161720752444,24.0,3.0
43211,0.000253788682374582,24.0,3.0
43212,0.000248392201691003,24.0,3.0
43213,0.000242008486246151,24.0,3.0
43214,0.000234675447379484,24.0,3.0
43215,0.000226432586579344,24.0,3.0
43216,0.000217320875217622,24.0,3.0
43217,0.0002073826278593,24.0,3.0
43218,0.000196661370988362,24.0,3.0
43219,0.000185201708043104,24.0,3.0
43220,0.000173049180926078,24.0,3.0
43221,0.00016025012878475,24.0,3.0
43222,0.000146851544641046,24.0,3.0
43223,0.000132900929675615,24.0,3.0
43224,0.000118446144939822,24.0,3.0
43225,0.000103535261591004,24.0,3.0
43226,8.82164134805483e-05,24.0,3.0
43227,7.25376567445767e-05,24.0,3.0
43228,5.65468375072059e-05,24.0,3.0
43229,4.02914651775948e-05,24.0,3.0
43230,2.38185902285396e-05,24.0,3.0
43231,7.17468980094521e-06,24.0,3.0
43232,-0.000403361778380011,24.0,1.0
43233,-0.000406299518552664,24.0,1.0
43234,-0.000408650211450691,24.0,1.0
43235,-0.00041042405863384,24.0,1.0
43236,-0.000411632515633817,24.0,1.0
43237,-0.000412288214514924,24.0,1.0
43238,-0.000412404897173858,24.0,1.0
43239,-0.000411997362121991,24.0,1.0
43240,-0.000411081424028951,24.0,1.0
43241,-0.000409673881512817,24.0,1.0
43242,-0.000407792486966885,24.0,1.0
43243,-0.000405455912462121,24.0,1.0
43244,-0.000402683705913265,24.0,1.0
43245,-0.000399496232367472,24.0,1.0
43246,-0.000395914599208835,24.0,1.0
43247,-0.00039196057036659,24.0,1.0
43248,-0.000387656477652304,24.0,1.0
43249,-0.000383025134151605,24.0,1.0
43250,-0.000378089748775024,24.0,1.0
43251,-0.000372873837458241,24.0,1.0
43252,-0.000367401126817633,24.0,1.0
43253,-0.000361695449493358,24.0,1.0
43254,-0.000355780633633289,24.0,1.0
43255,-0.000349680388172525,24.0,1.0
43256,-0.000343418181962213,24.0,1.0
43257,-0.000337017114500694,24.0,1.0
43258,-0.000330499781292311,24.0,1.0
43259,-0.000323888141302892,24.0,1.0
43260,-0.000310465847968379,24.0,3.0
43261,-0.000303694830630809,24.0,3.0
43262,-0.00029690856230452,24.0,3.0
43263,-0.000290124101300365,24.0,3.0
43264,-0.000283357321863815,24.0,3.0
43265,-0.000276622930218955,24.0,3.0
43266,-0.000269934493907795,24.0,3.0
43267,-0.000263304471880025,24.0,3.0
43268,-0.000256744243039644,24.0,3.0
43269,-0.000250264134118576,24.0,3.0
43270,-0.000243873448118475,24.0,3.0
43271,-0.00023758049445023,24.0,3.0
43272,-0.000231392622094965,24.0,3.0
43273,-0.00022531625722843,24.0,3.0
43274,-0.000219356946085332,24.0,3.0
43275,-0.000213519403043094,24.0,3.0
43276,-0.000207807563065175,24.0,3.0
43277,-0.00020222463631895,24.0,3.0
43278,-0.00019677316162926,24.0,3.0
43279,-0.000191455055228279,24.0,3.0
43280,-0.000186271652409566,24.0,3.0
43281,-0.000181223742224761,24.0,3.0
43282,-0.00017631159796444,24.0,3.0
43283,-0.000171535006986163,24.0,3.0
43284,-0.000166893303089167,24.0,3.0
43285,-0.000162385405624669,24.0,3.0
43286,-0.000158009870254512,24.0,3.0
43287,-0.00015376495151199,24.0,3.0
43288,-7.57989630234974e-05,24.0,1.0
43289,-7.4982626302516e-05,24.0,1.0
43290,-7.42560287510176e-05,24.0,1.0
43291,-7.36170161581e-05,24.0,1.0
43292,-7.30630894538306e-05,24.0,1.0
43293,-7.25913836922114e-05,24.0,1.0
43294,-7.21986446853672e-05,24.0,1.0
43295,-7.18812071161983e-05,24.0,1.0
43296,-7.16349748060558e-05,24.0,1.0
43297,-7.14554029517993e-05,24.0,1.0
43298,-7.1337484411274e-05,24.0,1.0
43299,-7.12757427523417e-05,24.0,1.0
43300,-7.12642322210811e-05,24.0,1.0
43301,-7.12965415925605e-05,24.0,1.0
43302,-7.13657968182572e-05,24.0,1.0
43303,-7.14646576521165e-05,24.0,1.0
43304,-7.15853074604453e-05,24.0,1.0
43305,-7.17194412444278e-05,24.0,1.0
43306,-7.18582589590767e-05,24.0,1.0
43307,-7.19924671593524e-05,24.0,1.0
43308,-7.21122863201279e-05,24.0,1.0
43309,-7.22074592004132e-05,24.0,1.0
43310,-7.22672581672607e-05,24.0,1.0
43311,-7.22804932608448e-05,24.0,1.0
43312,-7.22355233036005e-05,24.0,1.0
43313,-7.21202689772963e-05,24.0,1.0
43314,-7.19222244167144e-05,24.0,1.0
43315,-7.16284654983087e-05,24.0,1.0
43316,9.78979938965796e-05,24.0,1.0
43317,0.000110172977180569,24.0,1.0
43318,0.000122947029711464,24.0,1.0
43319,0.000136218681512773,24.0,1.0
43320,0.000149985387514398,24.0,1.0
43321,0.000164243523744429,24.0,1.0
43322,0.000178988379932851,24.0,1.0
43323,0.000194214150857105,24.0,1.0
43324,0.000209913928907477,24.0,1.0
43325,0.00022607969917724,24.0,1.0
43326,0.000242702337435302,24.0,1.0
43327,0.00025977161164482,24.0,1.0
43328,0.000277276188899956,24.0,1.0
43329,0.000295203648716342,24.0,1.0
43330,0.000313540500424497,24.0,1.0
43331,0.000332272201338886,24.0,1.0
43332,0.000351383174596069,24.0,1.0
43333,0.000370856827632497,24.0,1.0
43334,0.00039067557217758,24.0,1.0
43335,0.000410820846583712,24.0,1.0
43336,0.00043127314285948,24.0,1.0
43337,0.000452012041728176,24.0,1.0
43338,0.000473016258399787,24.0,1.0
43339,0.000494263700351183,24.0,1.0
43340,0.000515731535563168,24.0,1.0
43341,0.000537396265989402,24.0,1.0
43342,0.000559233799738321,24.0,1.0
43343,0.000581219517392718,24.0,1.0
43344,0.000670136447528909,24.0,3.0
43345,0.00069247904685835,24.0,3.0
43346,0.00071481389227529,24.0,3.0
43347,0.00073711403484924,24.0,3.0
43348,0.000759352368891407,24.0,3.0
43349,0.000781501674887701,24.0,3.0
43350,0.000803534660188553,24.0,3.0
43351,0.000825423997696987,24.0,3.0
43352,0.000847142364001455,24.0,3.0
43353,0.000868662478457442,24.0,3.0
43354,0.000889957143433377,24.0,3.0
43355,0.000910999285049951,24.0,3.0
43356,0.000931761994480882,24.0,3.0
43357,0.000952218571790865,24.0,3.0
43358,0.00097234257594028,24.0,3.0
43359,0.000992107884275988,24.0,3.0
43360,0.00101148876135296,24.0,3.0
43361,0.00103045993150437,24.0,3.0
43362,0.00104899664662935,24.0,3.0
43363,0.00106707474354671,24.0,3.0
43364,0.00108467069106519,24.0,3.0
43365,0.00110176162978989,24.0,3.0
43366,0.00111832540702857,24.0,3.0
43367,0.001134340608723,24.0,3.0
43368,0.00114978659085364,24.0,3.0
43369,0.00116464351289468,24.0,3.0
43370,0.00117889237583867,24.0,3.0
43371,0.00119251506582931,24.0,3.0
43372,0.00124655675031336,24.0,3.0
43373,0.00123670681186063,24.0,3.0
43374,0.00122630616771698,24.0,3.0
43375,0.00121537804419057,24.0,3.0
43376,0.0012039465458902,24.0,3.0
43377,0.00119203658458651,24.0,3.0
43378,0.00117967380069271,24.0,3.0
43379,0.0011668844831116,24.0,3.0
43380,0.00115369549350603,24.0,3.0
43381,0.00114013419623082,24.0,3.0
43382,0.00112622839041825,24.0,3.0
43383,0.001112006241581,24.0,3.0
43384,0.0010974962139486,24.0,3.0
43385,0.00108272700575391,24.0,3.0
43386,0.00106772748728936,24.0,3.0
43387,0.00105252663914534,24.0,3.0
43388,0.00103715348750958,24.0,3.0
43389,0.00102163703441123,24.0,3.0
43390,0.0010060061826323,24.0,3.0
43391,0.000990289656922245,24.0,3.0
43392,0.000974515924516979,24.0,3.0
43393,0.000958713118694305,24.0,3.0
43394,0.000942908969315007,24.0,3.0
43395,0.000927130743486296,24.0,3.0
43396,0.000911405197152614,24.0,3.0
43397,0.000895758535902259,24.0,3.0
43398,0.000880216382047744,24.0,3.0
43399,0.000864803744966349,24.0,3.0
43400,0.000819583248882658,24.0,1.0
43401,0.000804925557176786,24.0,1.0
43402,0.000790512311599284,24.0,1.0
43403,0.000776364328998445,24.0,1.0
43404,0.000762501674957874,24.0,1.0
43405,0.000748943665971447,24.0,1.0
43406,0.000735708877728076,24.0,1.0
43407,0.000722815154282295,24.0,1.0
43408,0.00071027961471043,24.0,1.0
43409,0.000698118657069455,24.0,1.0
43410,0.000686347960491413,24.0,1.0
43411,0.000674982485122491,24.0,1.0
43412,0.000664036468743296,24.0,1.0
43413,0.000653523419637065,24.0,1.0
43414,0.000643456106801912,24.0,1.0
43415,0.00063384654964078,24.0,1.0
43416,0.000624706008836356,24.0,1.0
43417,0.000616044978299702,24.0,1.0
43418,0.000607873176444825,24.0,1.0
43419,0.000600199534558642,24.0,1.0
43420,0.000593032180494469,24.0,1.0
43421,0.000586378417249441,24.0,1.0
43422,0.000580244697703461,24.0,1.0
43423,0.000574636598196363,24.0,1.0
43424,0.000569558794826718,24.0,1.0
43425,0.00056501504699658,24.0,1.0
43426,0.000561008191482515,24.0,1.0
43427,0.000557540147179389,24.0,1.0
43428,0.000552223656106474,24.0,1.0
43429,0.0005503745811039,24.0,1.0
43430,0.000549063086610554,24.0,1.0
43431,0.000548286700923689,24.0,1.0
43432,0.000548042103972512,24.0,1.0
43433,0.000548325136219871,24.0,1.0
43434,0.000549130810332775,24.0,1.0
43435,0.000550453325226128,24.0,1.0
43436,0.000552286081817597,24.0,1.0
43437,0.000554621701274606,24.0,1.0
43438,0.000557452047842999,24.0,1.0
43439,0.000560768257933743,24.0,1.0
43440,0.000564560774686096,24.0,1.0
43441,0.000568819384611074,24.0,1.0
43442,0.000573533253359445,24.0,1.0
43443,0.000578690961060413,24.0,1.0
43444,0.000584280539516694,24.0,1.0
43445,0.000590289511382288,24.0,1.0
43446,0.000596704929249001,24.0,1.0
43447,0.000603513414307418,24.0,1.0
43448,0.000610701197299864,24.0,1.0
43449,0.000618254163823676,24.0,1.0
43450,0.000626157901730896,24.0,1.0
43451,0.000634397745260202,24.0,1.0
43452,0.000642958811557096,24.0,1.0
43453,0.000651826028353877,24.0,1.0
43454,0.000660984153777805,24.0,1.0
43455,0.000670417790243034,24.0,1.0
43456,0.001256078958706,24.0,3.0
43457,0.00125909705396667,24.0,3.0
43458,0.00126184136131521,24.0,3.0
43459,0.00126431024672495,24.0,3.0
43460,0.00126650214437005,24.0,3.0
43461,0.00126841555544653,24.0,3.0
43462,0.00127004904475025,24.0,3.0
43463,0.00127140123986248,24.0,3.0
43464,0.00127247083445315,24.0,3.0
43465,0.00127325659429152,24.0,3.0
43466,0.00127375736583016,24.0,3.0
43467,0.00127397208826886,24.0,3.0
43468,0.00127389980726596,24.0,3.0
43469,0.0012735396860429,24.0,3.0
43470,0.00127289101185165,24.0,3.0
43471,0.00127195320017902,24.0,3.0
43472,0.00127072580103474,24.0,3.0
43473,0.0012692085105153,24.0,3.0
43474,0.00126740118859902,24.0,3.0
43475,0.00126530388279964,24.0,3.0
43476,0.00126291685722539,24.0,3.0
43477,0.00126024062661564,24.0,3.0
43478,0.00125727599459372,24.0,3.0
43479,0.00125402409447389,24.0,3.0
43480,0.00125048642963455,24.0,3.0
43481,0.0012466649107176,24.0,3.0
43482,0.00124256188850357,24.0,3.0
43483,0.00123818018090992,24.0,3.0
43484,0.00122339843356372,24.0,1.0
43485,0.00121793992122901,24.0,1.0
43486,0.0012122241288939,24.0,1.0
43487,0.00120625679275784,24.0,1.0
43488,0.00120004413630839,24.0,1.0
43489,0.00119359287386426,24.0,1.0
